shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
3010005,43.469990,-80.536452,40007
3010005,43.468852,-80.534443,40008
3010005,43.468852,-80.534443,50001
3010005,43.468847,-80.534436,50002
3010005,43.468774,-80.534316,50003
3010005,43.468454,-80.533860,50004
3010005,43.467753,-80.532899,50005
3010005,43.467508,-80.532587,50006
3010005,43.467217,-80.532234,50007
3010005,43.466457,-80.531304,50008
3010005,43.466121,-80.530869,50009
3010005,43.466025,-80.530730,50010
3010005,43.465947,-80.530585,50011
3010005,43.465283,-80.529238,50012
3010005,43.465225,-80.529086,50013
3010005,43.465160,-80.528889,50014
3010005,43.464945,-80.528158,50015
3010005,43.464861,-80.527846,50016
3010005,43.464423,-80.525833,50017
3010005,43.464294,-80.525249,50018
3010005,43.464271,-80.525189,50019
3010005,43.464226,-80.525137,50020
3010005,43.463961,-80.524922,50021
3010005,43.463663,-80.524667,50022
3010005,43.462854,-80.523996,50023
3010005,43.462124,-80.523420,50024
3010005,43.462124,-80.523420,60001
3010005,43.462123,-80.523419,60002
3010005,43.461204,-80.522688,60003
3010005,43.461044,-80.522562,60004
3010005,43.460932,-80.522403,60005
3010005,43.459612,-80.520163,60006
3010005,43.459585,-80.519991,60007
3010005,43.459656,-80.519905,60008
3010005,43.460203,-80.519303,60009
3010005,43.460224,-80.519238,60010
3010005,43.460229,-80.519154,60011
3010005,43.460223,-80.519063,60012
3010005,43.460103,-80.518840,60013
3010005,43.459816,-80.518403,60014
3010005,43.459816,-80.518403,70001
3010005,43.459814,-80.518401,70002
3010005,43.459761,-80.518305,70003
3010005,43.459326,-80.517546,70004
3010005,43.458995,-80.516985,70005
3010005,43.458768,-80.516577,70006
3010005,43.458673,-80.516316,70007
3010005,43.458489,-80.515707,70008
3010005,43.458328,-80.515287,70009
3010005,43.458114,-80.514569,70010
3010005,43.457784,-80.513516,70011
3010005,43.457524,-80.512765,70012
3010005,43.457325,-80.512193,70013
3010005,43.457284,-80.512060,70014
3010005,43.457284,-80.512060,80001
3010005,43.457282,-80.512051,80002
3010005,43.456899,-80.510809,80003
3010005,43.456687,-80.510172,80004
3010005,43.456490,-80.509584,80005
3010005,43.456032,-80.508199,80006
3010005,43.455767,-80.507403,80007
3010005,43.455767,-80.507400,80008
3010005,43.455379,-80.506198,80009
3010005,43.455062,-80.505181,80010
3010005,43.454783,-80.504312,80011
3010005,43.454476,-80.503342,80012
3010005,43.454191,-80.502430,80013
3010005,43.453947,-80.501664,80014
3010005,43.453686,-80.500854,80015
3010005,43.453443,-80.500061,80016
3010005,43.453123,-80.499148,80017
3010005,43.453123,-80.499148,90001
3010005,43.453123,-80.499148,90002
3010005,43.452914,-80.498466,90003
3010005,43.452880,-80.498355,90004
3010005,43.452862,-80.498297,90005
3010005,43.452838,-80.498253,90006
3010005,43.452801,-80.498235,90007
3010005,43.452765,-80.498236,90008
3010005,43.452698,-80.498255,90009
3010005,43.452407,-80.498399,90010
3010005,43.451926,-80.498665,90011
3010005,43.451887,-80.498667,90012
3010005,43.451844,-80.498638,90013
3010005,43.451185,-80.496558,90014
3010005,43.450683,-80.495042,90015
3010005,43.450439,-80.494325,90016
3010005,43.450226,-80.493668,90017
3010005,43.450226,-80.493668,100001
3010005,43.450226,-80.493668,100002
3010005,43.449442,-80.491182,100003
3010005,43.449383,-80.491028,100004
3010005,43.449275,-80.490778,100005
3010005,43.448947,-80.490132,100006
3010005,43.448861,-80.489940,100007
3010005,43.448758,-80.489655,100008
3010005,43.448645,-80.489336,100009
3010005,43.448645,-80.489336,110001
3010005,43.448645,-80.489336,110002
3010005,43.448571,-80.489109,110003
3010005,43.448453,-80.488734,110004
3010005,43.448339,-80.488355,110005
3010005,43.448266,-80.488145,110006
3010005,43.448122,-80.487744,110007
3010005,43.447933,-80.487293,110008
3010005,43.447720,-80.486780,110009
3010005,43.447593,-80.486475,110010
3010005,43.447390,-80.485973,110011
3010005,43.447209,-80.485588,110012
3010005,43.446994,-80.485131,110013
3010005,43.446832,-80.484823,110014
3010005,43.446545,-80.484220,110015
3010005,43.446275,-80.483645,110016
3010005,43.446275,-80.483645,120001
3010005,43.446223,-80.483542,120002
3010005,43.446084,-80.483257,120003
3010005,43.445944,-80.482961,120004
3010005,43.445699,-80.482452,120005
3010005,43.445545,-80.482127,120006
3010005,43.445398,-80.481825,120007
3010005,43.445222,-80.481469,120008
3010005,43.445074,-80.481166,120009
3010005,43.444918,-80.480862,120010
3010005,43.444764,-80.480529,120011
3010005,43.444639,-80.480273,120012
3010005,43.444447,-80.479863,120013
3010005,43.444314,-80.479582,120014
3010005,43.444219,-80.479382,120015
3010005,43.444052,-80.479047,120016
3010005,43.443986,-80.478900,120017
3010005,43.443825,-80.478576,120018
3010005,43.443702,-80.478310,120019
3010005,43.443605,-80.478113,120020
3010005,43.443538,-80.477982,120021
3010005,43.443538,-80.477981,120022
3010005,43.443509,-80.477922,120023
3010005,43.443317,-80.477684,120024
3010005,43.443160,-80.477516,120025
3010005,43.443044,-80.477389,120026
3010005,43.442954,-80.477287,120027
3010005,43.442884,-80.477187,120028
3010005,43.442814,-80.477070,120029
3010005,43.442727,-80.476867,120030
3010005,43.442649,-80.476629,120031
3010005,43.442599,-80.476379,120032
3010005,43.442551,-80.476094,120033
3010005,43.442551,-80.476090,120034
3010005,43.442494,-80.475777,120035
3010005,43.442451,-80.475495,120036
3010005,43.442420,-80.475355,120037
3010005,43.442420,-80.475355,130001
3010005,43.442420,-80.475355,130002
3010005,43.442358,-80.475088,130003
3010005,43.442200,-80.474620,130004
3010005,43.442143,-80.474529,130005
3010005,43.442087,-80.474501,130006
3010005,43.442021,-80.474520,130007
3010005,43.441901,-80.474586,130008
3010005,43.441393,-80.475000,130009
3010005,43.441155,-80.475257,130010
3010005,43.440881,-80.475563,130011
3010005,43.440551,-80.475942,130012
3010005,43.439996,-80.476572,130013
3010005,43.439750,-80.476848,130014
3010005,43.439365,-80.477282,130015
3010005,43.436364,-80.480797,130016
3010005,43.436264,-80.480892,130017
3010005,43.436145,-80.480908,130018
3010005,43.436047,-80.480900,130019
3010005,43.435909,-80.480837,130020
3010005,43.433618,-80.477990,130021
3010005,43.433618,-80.477990,140001
3010005,43.433615,-80.477986,140002
3010005,43.425957,-80.468570,140003
3010005,43.425866,-80.468222,140004
3010005,43.425875,-80.467918,140005
3010005,43.426052,-80.467430,140006
3010005,43.426287,-80.466621,140007
3010005,43.426267,-80.466362,140008
3010005,43.426180,-80.466258,140009
3010005,43.426036,-80.466194,140010
3010005,43.425693,-80.466069,140011
3010005,43.425295,-80.465844,140012
3010005,43.424910,-80.465514,140013
3010005,43.424440,-80.464957,140014
3010005,43.423443,-80.463800,140015
3010005,43.422758,-80.463044,140016
3010005,43.422758,-80.463044,150001
3010005,43.422757,-80.463043,150002
3010005,43.422634,-80.462907,150003
3010005,43.422386,-80.462605,150004
3010005,43.421971,-80.462075,150005
3010005,43.421533,-80.461315,150006
3010005,43.421255,-80.460296,150007
3010005,43.421115,-80.459462,150008
3010005,43.420739,-80.458256,150009
3010005,43.420469,-80.457767,150010
3010005,43.419868,-80.456898,150011
3010005,43.419751,-80.456181,150012
3010005,43.419751,-80.456166,150013
3010005,43.419754,-80.455503,150014
3010005,43.419897,-80.453222,150015
3010005,43.420433,-80.449902,150016
3010005,43.420909,-80.447213,150017
3010005,43.421408,-80.444705,150018
3010005,43.422156,-80.442789,150019
3010005,43.422317,-80.441822,150020
3010006,43.422368,-80.441845,10001
3010006,43.422213,-80.442802,10002
3010006,43.421988,-80.443408,10003
3010006,43.421854,-80.443716,10004
3010006,43.421580,-80.444424,10005
3010006,43.421469,-80.444736,10006
3010006,43.421425,-80.444917,10007
3010006,43.421280,-80.445653,10008
3010006,43.421057,-80.446814,10009
3010006,43.420911,-80.447558,10010
3010006,43.420752,-80.448507,10011
3010006,43.420637,-80.449116,10012
3010006,43.420571,-80.449498,10013
3010006,43.420374,-80.450596,10014
3010006,43.420196,-80.451802,10015
3010006,43.419946,-80.453271,10016
3010006,43.419930,-80.453683,10017
3010006,43.419801,-80.455672,10018
3010006,43.419802,-80.456165,10019
3010006,43.419892,-80.456620,10020
3010006,43.420123,-80.457081,10021
3010006,43.420306,-80.457298,10022
3010006,43.420507,-80.457612,10023
3010006,43.420687,-80.457898,10024
3010006,43.420878,-80.458199,10025
3010006,43.421016,-80.458598,10026
3010006,43.421231,-80.459386,10027
3010006,43.421351,-80.459905,10028
3010006,43.421420,-80.460363,10029
3010006,43.421661,-80.461309,10030
3010006,43.421999,-80.461881,10031
3010006,43.422666,-80.462791,10032
3010006,43.422804,-80.462958,10033
3010006,43.422804,-80.462958,20001
3010006,43.422806,-80.462961,20002
3010006,43.423259,-80.463406,20003
3010006,43.423942,-80.464228,20004
3010006,43.424489,-80.464861,20005
3010006,43.425134,-80.465579,20006
3010006,43.425441,-80.465816,20007
3010006,43.425898,-80.466047,20008
3010006,43.426206,-80.466157,20009
3010006,43.426344,-80.466292,20010
3010006,43.426363,-80.466611,20011
3010006,43.426335,-80.466838,20012
3010006,43.426243,-80.467126,20013
3010006,43.426012,-80.467783,20014
3010006,43.425920,-80.468060,20015
3010006,43.425937,-80.468327,20016
3010006,43.425995,-80.468512,20017
3010006,43.426198,-80.468740,20018
3010006,43.426789,-80.469481,20019
3010006,43.427625,-80.470484,20020
3010006,43.428302,-80.471291,20021
3010006,43.429502,-80.472696,20022
3010006,43.429507,-80.472696,20023
3010006,43.430468,-80.473947,20024
3010006,43.433685,-80.477869,20025
3010006,43.433685,-80.477869,30001
3010006,43.433688,-80.477873,30002
3010006,43.433994,-80.478253,30003
3010006,43.434160,-80.478414,30004
3010006,43.434303,-80.478491,30005
3010006,43.434528,-80.478512,30006
3010006,43.435576,-80.478192,30007
3010006,43.435704,-80.478151,30008
3010006,43.435762,-80.478133,30009
3010006,43.435823,-80.478092,30010
3010006,43.435866,-80.478045,30011
3010006,43.438745,-80.474811,30012
3010006,43.439559,-80.473894,30013
3010006,43.440122,-80.473310,30014
3010006,43.440669,-80.472758,30015
3010006,43.441108,-80.472329,30016
3010006,43.441161,-80.472294,30017
3010006,43.441222,-80.472288,30018
3010006,43.441284,-80.472352,30019
3010006,43.442179,-80.474404,30020
3010006,43.442455,-80.475340,30021
3010006,43.442455,-80.475340,40001
3010006,43.442455,-80.475340,40002
3010006,43.442538,-80.475723,40003
3010006,43.442654,-80.476403,40004
3010006,43.442738,-80.476740,40005
3010006,43.442864,-80.477045,40006
3010006,43.443004,-80.477254,40007
3010006,43.443478,-80.477764,40008
3010006,43.443757,-80.478230,40009
3010006,43.444657,-80.480113,40010
3010006,43.446313,-80.483614,40011
3010006,43.446313,-80.483614,50001
3010006,43.446313,-80.483614,50002
3010006,43.446992,-80.484966,50003
3010006,43.447245,-80.485505,50004
3010006,43.447614,-80.486324,50005
3010006,43.447916,-80.487075,50006
3010006,43.448154,-80.487700,50007
3010006,43.448331,-80.488221,50008
3010006,43.448347,-80.488262,50009
3010006,43.448374,-80.488269,50010
3010006,43.448397,-80.488263,50011
3010006,43.448628,-80.488037,50012
3010006,43.448646,-80.488025,50013
3010006,43.448770,-80.487933,50014
3010006,43.448958,-80.487803,50015
3010006,43.449179,-80.487652,50016
3010006,43.449371,-80.487533,50017
3010006,43.449633,-80.487366,50018
3010006,43.449633,-80.487366,60001
3010006,43.449633,-80.487366,60002
3010006,43.449849,-80.487228,60003
3010006,43.450205,-80.487000,60004
3010006,43.450294,-80.486948,60005
3010006,43.450362,-80.486978,60006
3010006,43.450846,-80.488179,60007
3010006,43.451293,-80.489304,60008
3010006,43.451842,-80.490652,60009
3010006,43.451932,-80.490840,60010
3010006,43.451932,-80.490840,70001
3010006,43.451932,-80.490840,70002
3010006,43.452123,-80.491327,70003
3010006,43.452189,-80.491495,70004
3010006,43.452276,-80.491760,70005
3010006,43.452350,-80.492133,70006
3010006,43.452376,-80.492406,70007
3010006,43.452405,-80.492699,70008
3010006,43.452507,-80.493215,70009
3010006,43.452566,-80.493438,70010
3010006,43.452718,-80.493885,70011
3010006,43.452902,-80.494460,70012
3010006,43.453099,-80.494969,70013
3010006,43.453118,-80.495074,70014
3010006,43.453111,-80.495193,70015
3010006,43.452974,-80.495593,70016
3010006,43.452932,-80.495718,70017
3010006,43.452861,-80.495877,70018
3010006,43.452741,-80.495996,70019
3010006,43.452501,-80.496156,70020
3010006,43.452408,-80.496233,70021
3010006,43.452381,-80.496289,70022
3010006,43.452363,-80.496362,70023
3010006,43.452359,-80.496411,70024
3010006,43.452365,-80.496467,70025
3010006,43.452449,-80.496770,70026
3010006,43.453200,-80.499085,70027
3010006,43.453200,-80.499085,80001
3010006,43.453200,-80.499085,80002
3010006,43.453328,-80.499543,80003
3010006,43.453390,-80.499773,80004
3010006,43.453441,-80.499935,80005
3010006,43.453644,-80.500565,80006
3010006,43.453834,-80.501169,80007
3010006,43.454074,-80.501925,80008
3010006,43.454353,-80.502820,80009
3010006,43.454471,-80.503198,80010
3010006,43.454674,-80.503854,80011
3010006,43.454986,-80.504842,80012
3010006,43.455206,-80.505541,80013
3010006,43.455443,-80.506287,80014
3010006,43.455605,-80.506792,80015
3010006,43.455606,-80.506792,80016
3010006,43.455816,-80.507439,80017
3010006,43.455958,-80.507857,80018
3010006,43.456187,-80.508555,80019
3010006,43.456496,-80.509495,80020
3010006,43.456680,-80.510035,80021
3010006,43.456961,-80.510902,80022
3010006,43.457344,-80.512003,80023
3010006,43.457344,-80.512003,90001
3010006,43.457344,-80.512003,90002
3010006,43.457479,-80.512408,90003
3010006,43.457829,-80.513459,90004
3010006,43.458083,-80.514263,90005
3010006,43.458260,-80.514845,90006
3010006,43.458402,-80.515323,90007
3010006,43.458669,-80.516076,90008
3010006,43.458798,-80.516544,90009
3010006,43.459177,-80.517164,90010
3010006,43.459530,-80.517763,90011
3010006,43.459853,-80.518340,90012
3010006,43.459853,-80.518340,100001
3010006,43.459854,-80.518341,100002
3010006,43.460186,-80.518944,100003
3010006,43.460545,-80.519557,100004
3010006,43.461436,-80.521042,100005
3010006,43.461512,-80.521163,100006
3010006,43.461585,-80.521278,100007
3010006,43.461675,-80.521343,100008
3010006,43.461812,-80.521390,100009
3010006,43.462024,-80.521451,100010
3010006,43.464085,-80.522021,100011
3010006,43.464156,-80.522085,100012
3010006,43.464185,-80.522146,100013
3010006,43.464204,-80.522240,100014
3010006,43.464204,-80.522389,100015
3010006,43.464171,-80.522981,100016
3010006,43.464171,-80.522981,110001
3010006,43.464171,-80.522981,110002
3010006,43.464137,-80.523771,110003
3010006,43.464155,-80.524117,110004
3010006,43.464210,-80.524504,110005
3010006,43.464282,-80.524922,110006
3010006,43.464404,-80.525578,110007
3010006,43.464559,-80.526338,110008
3010006,43.464891,-80.527839,110009
3010006,43.464974,-80.528150,110010
3010006,43.465182,-80.528866,110011
3010006,43.465247,-80.529062,110012
3010006,43.465313,-80.529225,110013
3010006,43.465968,-80.530565,110014
3010006,43.466046,-80.530705,110015
3010006,43.466139,-80.530840,110016
3010006,43.466475,-80.531278,110017
3010006,43.467236,-80.532205,110018
3010006,43.467529,-80.532558,110019
3010006,43.467771,-80.532860,110020
3010006,43.468478,-80.533834,110021
3010006,43.468802,-80.534277,110022
3010006,43.468881,-80.534393,110023
3010006,43.468881,-80.534393,120001
3010006,43.468887,-80.534402,120002
3010006,43.470022,-80.536395,120003
3010006,43.471183,-80.538362,120004
3010006,43.471770,-80.539349,120005
3010006,43.472404,-80.540259,120006
3010006,43.472954,-80.540873,120007
3010006,43.473415,-80.541269,120008
3010006,43.473415,-80.541269,120009
3010006,43.473415,-80.541269,130001
3010006,43.473825,-80.541560,130002
3010006,43.474094,-80.541706,130003
3010006,43.475163,-80.542270,130004
3010006,43.476180,-80.542771,130005
3010006,43.477355,-80.543290,130006
3010006,43.479786,-80.544408,130007
3010006,43.480569,-80.544777,130008
3010006,43.481595,-80.545097,130009
3010006,43.481614,-80.545107,130010
3010006,43.481614,-80.545107,140001
3010006,43.481620,-80.545109,140002
3010006,43.481844,-80.545210,140003
3010006,43.482177,-80.545310,140004
3010006,43.482395,-80.545309,140005
3010006,43.482782,-80.545203,140006
3010006,43.483672,-80.544981,140007
3010006,43.484523,-80.544765,140008
3010006,43.485398,-80.544481,140009
3010006,43.485835,-80.544349,140010
3010006,43.486483,-80.544134,140011
3010006,43.486736,-80.544007,140012
3010006,43.487357,-80.543559,140013
3010006,43.487975,-80.543151,140014
3010006,43.488419,-80.542852,140015
3010006,43.488988,-80.542542,140016
3010006,43.489633,-80.542195,140017
3010006,43.489934,-80.542107,140018
3010006,43.490513,-80.541994,140019
3010006,43.491508,-80.541790,140020
3010006,43.492111,-80.541839,140021
3010006,43.492813,-80.541924,140022
3010006,43.493541,-80.542005,140023
3010006,43.494135,-80.542155,140024
3010006,43.495487,-80.542457,140025
3010006,43.496458,-80.542795,140026
3010006,43.497212,-80.543141,140027
3010006,43.497214,-80.543142,140028
3010006,43.497214,-80.543142,150001
3010006,43.497474,-80.543241,150002
3010006,43.497681,-80.543304,150003
3010006,43.497895,-80.543314,150004
3010006,43.497989,-80.543297,150005
3010006,43.498064,-80.543265,150006
3010006,43.498191,-80.542971,150007
3010006,43.498556,-80.541906,150008
3010006,43.498791,-80.541188,150009
3010006,43.499135,-80.540237,150010
3010006,43.499540,-80.539139,150011
3010006,43.499683,-80.538764,150012
3010006,43.499996,-80.537931,150013
3010006,43.500291,-80.537111,150014
3010006,43.500746,-80.535809,150015
3010006,43.501039,-80.535049,150016
3010006,43.501201,-80.534632,150017
3010006,43.501521,-80.533758,150018
3010006,43.501577,-80.533561,150019
3010006,43.501582,-80.533402,150020
3010006,43.501557,-80.533275,150021
3010006,43.501326,-80.533014,150022
3010006,43.500595,-80.532164,150023
3010006,43.500001,-80.531497,150024
3010006,43.499602,-80.531060,150025
3010006,43.499198,-80.530627,150026
3010006,43.499089,-80.530473,150027
3010006,43.499058,-80.530326,150028
3010006,43.498928,-80.530133,150029
3010006,43.498740,-80.529954,150030
3010006,43.498508,-80.529745,150031
3010006,43.498419,-80.529681,150032
3010006,43.498372,-80.529647,150033
3010006,43.498281,-80.529581,150034
3010007,43.481602,-80.545208,10001
3010007,43.481573,-80.545200,10002
3010007,43.481532,-80.545179,10003
3010007,43.480566,-80.544865,10004
3010007,43.479485,-80.544384,10005
3010007,43.477569,-80.543490,10006
3010007,43.475260,-80.542400,10007
3010007,43.473345,-80.541428,10008
3010007,43.473345,-80.541428,20001
3010007,43.473336,-80.541424,20002
3010007,43.472893,-80.540987,20003
3010007,43.472351,-80.540329,20004
3010007,43.471724,-80.539414,20005
3010007,43.471152,-80.538411,20006
3010007,43.469990,-80.536452,20007
3010007,43.468852,-80.534443,20008
3010007,43.468852,-80.534443,30001
3010007,43.468847,-80.534436,30002
3010007,43.468774,-80.534316,30003
3010007,43.468454,-80.533860,30004
3010007,43.467753,-80.532899,30005
3010007,43.467508,-80.532587,30006
3010007,43.467217,-80.532234,30007
3010007,43.466457,-80.531304,30008
3010007,43.466121,-80.530869,30009
3010007,43.466025,-80.530730,30010
3010007,43.465947,-80.530585,30011
3010007,43.465283,-80.529238,30012
3010007,43.465225,-80.529086,30013
3010007,43.465160,-80.528889,30014
3010007,43.464945,-80.528158,30015
3010007,43.464861,-80.527846,30016
3010007,43.464423,-80.525833,30017
3010007,43.464294,-80.525249,30018
3010007,43.464271,-80.525189,30019
3010007,43.464226,-80.525137,30020
3010007,43.463961,-80.524922,30021
3010007,43.463663,-80.524667,30022
3010007,43.462854,-80.523996,30023
3010007,43.462124,-80.523420,30024
3010007,43.462124,-80.523420,40001
3010007,43.462123,-80.523419,40002
3010007,43.461204,-80.522688,40003
3010007,43.461044,-80.522562,40004
3010007,43.460932,-80.522403,40005
3010007,43.459612,-80.520163,40006
3010007,43.459585,-80.519991,40007
3010007,43.459656,-80.519905,40008
3010007,43.460203,-80.519303,40009
3010007,43.460224,-80.519238,40010
3010007,43.460229,-80.519154,40011
3010007,43.460223,-80.519063,40012
3010007,43.460103,-80.518840,40013
3010007,43.459816,-80.518403,40014
3010007,43.459816,-80.518403,50001
3010007,43.459814,-80.518401,50002
3010007,43.459761,-80.518305,50003
3010007,43.459326,-80.517546,50004
3010007,43.458995,-80.516985,50005
3010007,43.458768,-80.516577,50006
3010007,43.458673,-80.516316,50007
3010007,43.458489,-80.515707,50008
3010007,43.458328,-80.515287,50009
3010007,43.458114,-80.514569,50010
3010007,43.457784,-80.513516,50011
3010007,43.457524,-80.512765,50012
3010007,43.457325,-80.512193,50013
3010007,43.457284,-80.512060,50014
3010007,43.457284,-80.512060,60001
3010007,43.457282,-80.512051,60002
3010007,43.456899,-80.510809,60003
3010007,43.456687,-80.510172,60004
3010007,43.456490,-80.509584,60005
3010007,43.456032,-80.508199,60006
3010007,43.455767,-80.507403,60007
3010007,43.455767,-80.507400,60008
3010007,43.455379,-80.506198,60009
3010007,43.455062,-80.505181,60010
3010007,43.454783,-80.504312,60011
3010007,43.454476,-80.503342,60012
3010007,43.454191,-80.502430,60013
3010007,43.453947,-80.501664,60014
3010007,43.453686,-80.500854,60015
3010007,43.453443,-80.500061,60016
3010007,43.453123,-80.499148,60017
3010007,43.453123,-80.499148,70001
3010007,43.453123,-80.499148,70002
3010007,43.452914,-80.498466,70003
3010007,43.452880,-80.498355,70004
3010007,43.452862,-80.498297,70005
3010007,43.452838,-80.498253,70006
3010007,43.452801,-80.498235,70007
3010007,43.452765,-80.498236,70008
3010007,43.452698,-80.498255,70009
3010007,43.452407,-80.498399,70010
3010007,43.451926,-80.498665,70011
3010007,43.451887,-80.498667,70012
3010007,43.451844,-80.498638,70013
3010007,43.451185,-80.496558,70014
3010007,43.450683,-80.495042,70015
3010007,43.450439,-80.494325,70016
3010007,43.450226,-80.493668,70017
3010007,43.450226,-80.493668,80001
3010007,43.450226,-80.493668,80002
3010007,43.449442,-80.491182,80003
3010007,43.449383,-80.491028,80004
3010007,43.449275,-80.490778,80005
3010007,43.448947,-80.490132,80006
3010007,43.448861,-80.489940,80007
3010007,43.448758,-80.489655,80008
3010007,43.448645,-80.489336,80009
3010007,43.448645,-80.489336,90001
3010007,43.448645,-80.489336,90002
3010007,43.448571,-80.489109,90003
3010007,43.448453,-80.488734,90004
3010007,43.448339,-80.488355,90005
3010007,43.448266,-80.488145,90006
3010007,43.448122,-80.487744,90007
3010007,43.447933,-80.487293,90008
3010007,43.447720,-80.486780,90009
3010007,43.447593,-80.486475,90010
3010007,43.447390,-80.485973,90011
3010007,43.447209,-80.485588,90012
3010007,43.446994,-80.485131,90013
3010007,43.446832,-80.484823,90014
3010007,43.446545,-80.484220,90015
3010007,43.446275,-80.483645,90016
3010007,43.446275,-80.483645,100001
3010007,43.446223,-80.483542,100002
3010007,43.446084,-80.483257,100003
3010007,43.445944,-80.482961,100004
3010007,43.445699,-80.482452,100005
3010007,43.445545,-80.482127,100006
3010007,43.445398,-80.481825,100007
3010007,43.445222,-80.481469,100008
3010007,43.445074,-80.481166,100009
3010007,43.444918,-80.480862,100010
3010007,43.444764,-80.480529,100011
3010007,43.444639,-80.480273,100012
3010007,43.444447,-80.479863,100013
3010007,43.444314,-80.479582,100014
3010007,43.444219,-80.479382,100015
3010007,43.444052,-80.479047,100016
3010007,43.443986,-80.478900,100017
3010007,43.443825,-80.478576,100018
3010007,43.443702,-80.478310,100019
3010007,43.443605,-80.478113,100020
3010007,43.443538,-80.477982,100021
3010007,43.443538,-80.477981,100022
3010007,43.443509,-80.477922,100023
3010007,43.443317,-80.477684,100024
3010007,43.443160,-80.477516,100025
3010007,43.443044,-80.477389,100026
3010007,43.442954,-80.477287,100027
3010007,43.442884,-80.477187,100028
3010007,43.442814,-80.477070,100029
3010007,43.442727,-80.476867,100030
3010007,43.442649,-80.476629,100031
3010007,43.442599,-80.476379,100032
3010007,43.442551,-80.476094,100033
3010007,43.442551,-80.476090,100034
3010007,43.442494,-80.475777,100035
3010007,43.442451,-80.475495,100036
3010007,43.442420,-80.475355,100037
3010007,43.442420,-80.475355,110001
3010007,43.442420,-80.475355,110002
3010007,43.442358,-80.475088,110003
3010007,43.442200,-80.474620,110004
3010007,43.442143,-80.474529,110005
3010007,43.442087,-80.474501,110006
3010007,43.442021,-80.474520,110007
3010007,43.441901,-80.474586,110008
3010007,43.441393,-80.475000,110009
3010007,43.441155,-80.475257,110010
3010007,43.440881,-80.475563,110011
3010007,43.440551,-80.475942,110012
3010007,43.439996,-80.476572,110013
3010007,43.439750,-80.476848,110014
3010007,43.439365,-80.477282,110015
3010007,43.436364,-80.480797,110016
3010007,43.436264,-80.480892,110017
3010007,43.436145,-80.480908,110018
3010007,43.436047,-80.480900,110019
3010007,43.435909,-80.480837,110020
3010007,43.433618,-80.477990,110021
3010007,43.433618,-80.477990,120001
3010007,43.433615,-80.477986,120002
3010007,43.425957,-80.468570,120003
3010007,43.425866,-80.468222,120004
3010007,43.425875,-80.467918,120005
3010007,43.426052,-80.467430,120006
3010007,43.426287,-80.466621,120007
3010007,43.426267,-80.466362,120008
3010007,43.426180,-80.466258,120009
3010007,43.426036,-80.466194,120010
3010007,43.425693,-80.466069,120011
3010007,43.425295,-80.465844,120012
3010007,43.424910,-80.465514,120013
3010007,43.424440,-80.464957,120014
3010007,43.423443,-80.463800,120015
3010007,43.422758,-80.463044,120016
3010007,43.422758,-80.463044,130001
3010007,43.422757,-80.463043,130002
3010007,43.422634,-80.462907,130003
3010007,43.422386,-80.462605,130004
3010007,43.421971,-80.462075,130005
3010007,43.421533,-80.461315,130006
3010007,43.421255,-80.460296,130007
3010007,43.421115,-80.459462,130008
3010007,43.420739,-80.458256,130009
3010007,43.420469,-80.457767,130010
3010007,43.419868,-80.456898,130011
3010007,43.419751,-80.456181,130012
3010007,43.419751,-80.456166,130013
3010007,43.419754,-80.455503,130014
3010007,43.419897,-80.453222,130015
3010007,43.420433,-80.449902,130016
3010007,43.420909,-80.447213,130017
3010007,43.421408,-80.444705,130018
3010007,43.422156,-80.442789,130019
3010007,43.422317,-80.441822,130020
3020010,43.422409,-80.442143,10001
3020010,43.422638,-80.440714,10002
3020010,43.422570,-80.440708,10003
3020010,43.422482,-80.440684,10004
3020010,43.422415,-80.440656,10005
3020010,43.422519,-80.440068,10006
3020010,43.422373,-80.439998,10007
3020010,43.421874,-80.439496,10008
3020010,43.421649,-80.439362,10009
3020010,43.421683,-80.439167,10010
3020010,43.421777,-80.438814,10011
3020010,43.421878,-80.438532,10012
3020010,43.421970,-80.438318,10013
3020010,43.422046,-80.438164,10014
3020010,43.422083,-80.438076,10015
3020010,43.422557,-80.437254,10016
3020010,43.422691,-80.437021,10017
3020010,43.423384,-80.435796,10018
3020010,43.423452,-80.435673,10019
3020010,43.423827,-80.435075,10020
3020010,43.424265,-80.434475,10021
3020010,43.424398,-80.434333,10022
3020010,43.424694,-80.434879,10023
3020010,43.424884,-80.435155,10024
3020010,43.424964,-80.435260,10025
3020010,43.425048,-80.435326,10026
3020010,43.425158,-80.435376,10027
3020010,43.425280,-80.435399,10028
3020010,43.425457,-80.435339,10029
3020010,43.425559,-80.435242,10030
3020010,43.425649,-80.435090,10031
3020010,43.425699,-80.434948,10032
3020010,43.425726,-80.434762,10033
3020010,43.425716,-80.434585,10034
3020010,43.425696,-80.434437,10035
3020010,43.425623,-80.434195,10036
3020010,43.425529,-80.433900,10037
3020010,43.425372,-80.433373,10038
3020010,43.425228,-80.432794,10039
3020010,43.425087,-80.432353,10040
3020010,43.424743,-80.431086,10041
3020010,43.424286,-80.429263,10042
3020010,43.424062,-80.428308,10043
3020010,43.423514,-80.426161,10044
3020010,43.423220,-80.424911,10045
3020010,43.422485,-80.422059,10046
3020010,43.422262,-80.421340,10047
